path,whisper_language,whisper_segment_id,whisper_segment_seek,whisper_segment_start,whisper_segment_end,whisper_segment_text,whisper_segment_tokens,whisper_segment_temperature,whisper_segment_avg_logprob,whisper_segment_compression_ratio,whisper_segment_no_speech_prob,whisper_segment_raw,whisperx_word,whisperx_word_start,whisperx_word_end,whisperx_word_score,whisperx_word_raw
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",को,8.591,8.651,0.987,"{""word"": ""को"", ""start"": 8.591, ""end"": 8.651, ""score"": 0.987}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",समझा,8.732,9.114,0.91,"{""word"": ""समझा"", ""start"": 8.732, ""end"": 9.114, ""score"": 0.91}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",और,9.295,9.537,0.82,"{""word"": ""और"", ""start"": 9.295, ""end"": 9.537, ""score"": 0.82}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",इसके,9.859,10.161,0.993,"{""word"": ""इसके"", ""start"": 9.859, ""end"": 10.161, ""score"": 0.993}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",बाद,10.302,10.584,0.968,"{""word"": ""बाद"", ""start"": 10.302, ""end"": 10.584, ""score"": 0.968}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",से,10.705,10.846,0.796,"{""word"": ""से"", ""start"": 10.705, ""end"": 10.846, ""score"": 0.796}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",उनकी,11.047,11.289,0.861,"{""word"": ""उनकी"", ""start"": 11.047, ""end"": 11.289, ""score"": 0.861}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",दोस्ती,11.369,11.711,0.93,"{""word"": ""दोस्ती"", ""start"": 11.369, ""end"": 11.711, ""score"": 0.93}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",और,11.852,12.013,0.747,"{""word"": ""और"", ""start"": 11.852, ""end"": 12.013, ""score"": 0.747}"
datasets\Corpus\adult\audio\test_split\AD09055.wav,hi,1,0,7.0,13.0, चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।,"[50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015]",0.0,-0.03309756192294034,2.036842105263158,0.00801673624664545,"{""id"": 1, ""seek"": 0, ""start"": 7.0, ""end"": 13.0, ""text"": "" चिंटू और राजू ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई।"", ""tokens"": [50715, 8485, 248, 33279, 31945, 3941, 253, 8703, 224, 8485, 242, 25411, 8485, 108, 17937, 3941, 250, 8703, 224, 8485, 101, 21981, 8485, 229, 45938, 8485, 108, 17937, 3941, 250, 31970, 33926, 49316, 48521, 3941, 251, 17937, 8485, 242, 25411, 8485, 229, 45938, 41858, 21981, 8485, 105, 17937, 3941, 99, 49316, 21981, 8485, 231, 35082, 41858, 31881, 8485, 99, 33926, 45938, 27099, 36158, 31881, 8485, 242, 25411, 48449, 3941, 250, 3941, 105, 8703, 224, 36158, 37139, 33926, 8485, 245, 3941, 230, 8703, 97, 51015], ""temperature"": 0.0, ""avg_logprob"": -0.03309756192294034, ""compression_ratio"": 2.036842105263158, ""no_speech_prob"": 0.00801673624664545}",मजबूत,12.074,12.497,0.908,"{""word"": ""मजबूत"", ""start"": 12.074, ""end"": 12.497, ""score"": 0.908}"
