audio,sentence,total_words,num_english_words,num_hindi_words,CMI,duration_sec,WPM,speech_rate,code_switch_count,hi_to_en_switch,en_to_hi_switch
AD15002.wav,Mostly I love to watch friends क्योंकि उसके अंदर,9,6,3,33.33,5.04,107.14,1.79,1,0,1
AD15003.wav,intimacy understanding,2,2,0,0.0,2.593,46.28,0.77,0,0,0
AD15004.wav,अपनापन जो Friends के बीच में होता है,8,1,7,12.5,2.497,192.23,3.2,2,1,1
AD15005.wav,the way they share their problems with each other,9,9,0,0.0,2.832875,190.62,3.18,0,0,0
AD15006.wav,बहुत अच्छे से दिखाया गया है  and it is comedy also,11,5,6,45.45,4.2723125,154.48,2.57,1,1,0
AD15007.wav,Sometimes it is emotional,4,4,0,0.0,2.0171875,118.98,1.98,0,0,0
AD15008.wav,Romantic part भी है मतलब  it is very beautiful show,10,7,3,30.0,3.3126875,181.12,3.02,2,1,1
AD15009.wav,तो that's why I love to watch it,8,7,1,12.5,1.9211875,249.85,4.16,1,1,0
AD15010.wav,What's your hometown? What's so special about the place? Would you like to recommend something from your place to everyone?,20,20,0,0.0,6.9591875,172.43,2.87,0,0,0
AD15011.wav,Ok so my hometown is Bilwada,6,6,0,0.0,2.832875,127.08,2.12,0,0,0
AD15012.wav,It is in Rajasthan near to Chittoragadh,7,7,0,0.0,2.9288125,143.4,2.39,0,0,0
AD15013.wav,भीलवाड़ा सबसे ज़्यादा famous है उसकी Textile industries के लिए वहा पे जो आप  सिया राम और rcm और,19,4,15,21.05,9.7420625,117.02,1.95,6,3,3
AD15014.wav,अब आप ने मैयूर shooting and shirtings अगर सुना हैं तो सारे जितने भी Yanes हो गए या फिर shooting shirting कपड़े,22,6,16,27.27,9.16625,144.01,2.4,6,3,3
AD15015.wav,और pant के कपड़े suits के कपड़े ये सारे चीज़े वहां पे manufactured  होती  हैं।,15,3,12,20.0,6.0475,148.82,2.48,6,3,3
AD15016.wav,Bilwara is famous for that. It is also known as textile city of Rajasthan of India,16,16,0,0.0,5.759625,166.68,2.78,0,0,0
AD15017.wav,recommed तो मै वहां से pant pieces suit pieces यही करुगी mainly males के लिए जो clothing होती है it is famous for that,24,13,11,45.83,9.5500625,150.78,2.51,8,4,4
AD15018.wav,I would recommend कि वहाँ से ये ख़रीद सकते है,10,3,7,30.0,3.8884375,154.3,2.57,1,0,1
AD15019.wav,What kind of food do you like? Can you tell me about your favourite dish?,15,15,0,0.0,3.9844375,225.88,3.76,0,0,0
AD15020.wav,OK SO I Belong to  Rajastan that is why मेरी  favourite dish है दाल बाटी चूरमा,16,11,5,31.25,6.6233125,144.94,2.42,3,1,2
AD15021.wav,It is a complete you know  nutritions are complete in this dish,12,12,0,0.0,4.1283125,174.41,2.91,0,0,0
AD15022.wav,बहुत सारा घी भी होता है और चूरमा is a  desert and उसके साथ दाल,15,4,11,26.67,7.151125,125.85,2.1,2,1,1
AD15023.wav,और साथ में लहसुन की चट्नी,6,0,6,0.0,2.0171875,178.47,2.97,0,0,0
AD15024.wav,and salad छाछ और ये सारा एक पूरा थाली जो दाल बाटी चूरमा की होती है I love it really love it थोड़ी spicy भी होगी थोड़ी सी tangy भी होगी,31,10,21,32.26,10.5096875,176.98,2.95,7,3,4
AD15025.wav,sweetness and,2,2,0,0.0,2.0651875,58.11,0.97,0,0,0
AD15026.wav,When I am explaining it it is mouth-watering,8,8,0,0.0,3.1686875,151.48,2.52,0,0,0
AD15027.wav,Okay so what is your favorite destination for holiday?,9,9,0,0.0,3.3606875,160.68,2.68,0,0,0
AD15028.wav,Why do you like that place?,6,6,0,0.0,1.6333125,220.41,3.67,0,0,0
AD15029.wav,So favorite destination for holiday is any any place with beaches any place like Goa Maldives,16,16,0,0.0,12.86075,74.65,1.24,0,0,0
AD15030.wav,So I have been to Maldives once and,8,8,0,0.0,3.2646875,147.03,2.45,0,0,0
AD15031.wav,So beautiful so serene,4,4,0,0.0,2.161125,111.05,1.85,0,0,0
AD15032.wav,बहुत सारी beaches बहुत सारा पानी,6,1,5,16.67,2.305125,156.17,2.6,2,1,1
AD15033.wav,Literally I enjoyed a lot because I am a water person,11,11,0,0.0,3.6965,178.55,2.98,0,0,0
AD15034.wav,I also did deep diving into the sea,8,8,0,0.0,3.07275,156.21,2.6,0,0,0
AD15035.wav,I enjoyed alot तो अगर next time मौका  मिलेगा तो that i will again visit it,16,11,5,31.25,5.8076875,165.3,2.75,4,2,2
AD15036.wav,एक छोटे से गाँव,4,0,4,0.0,1.4894375,161.13,2.69,0,0,0
AD15037.wav,friends रहते थे चिंटू और राजू। दोनों ही बच्चे बहुत मस्ती करते थे और उनकी friendship बिल्कुल चुटकियों की तरह थी - हमेशा पास,23,2,21,8.7,10.6056875,130.12,2.17,3,1,2
AD15038.wav,चिंटू और राजू ने एक दिन सुना कि उनके पास के जंगल में एक जादूई गुफा है।,17,0,17,0.0,4.896,208.33,3.47,0,0,0
AD15039.wav,इसे सुनके दोनों ने सोचा कि ये उनका next adventure spot हो सकता है।,14,3,11,21.43,4.944,169.9,2.83,2,1,1
AD15040.wav,So चिंटू और राजू ने अपने झोलों में कुछ snacks और पानी pack किया और गुफा की तरफ चले गए।,20,3,17,15.0,7.2950625,164.49,2.74,5,2,3
AD15041.wav,AS they walked through the jungle जब वो गुफा तक पहुंच गए,12,6,6,50.0,4.032375,178.55,2.98,1,0,1
AD15042.wav,they felt someone is watching them but  पर उन्होंन हिम्मत नहीं हारी,12,7,5,41.67,3.9364375,182.91,3.05,1,0,1
AD15043.wav,Welcome चिंटू और राजू! मैं हूं गुफा का guardian,9,2,7,22.22,3.5525625,152.0,2.53,2,1,1
AD15044.wav,तुम दोनो को यहां की राज पता चलेंगे,8,0,8,0.0,2.5929375,185.12,3.09,0,0,0
AD15045.wav,चिंटू और राजू ने guardian के दिये गए task complete  कर लिए,12,3,9,25.0,3.7445,192.28,3.2,4,2,2
AD15046.wav,हर एक task के बाद उन्हें गुफा का secret थोड़ा और समझ आ गया slowly and steadily the secret of the cave begin to unfold before them,27,15,12,44.44,9.742,166.29,2.77,5,3,2
AD15047.wav,इस गुफा का राज है साथ निभाना और एक दूसरे की मदद करना,13,0,13,0.0,4.2243125,184.65,3.08,0,0,0
AD15048.wav,ये गुफा उन दोनों के लिए है जो दोस्ती में प्यार में और साथ में हमेश साथ रहते हैं,19,0,19,0.0,4.8,237.5,3.96,0,0,0
AD15049.wav,Chintu और Raju ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई,18,2,16,11.11,5.3758125,200.9,3.35,3,1,2
AD15050.wav,तो बच्चो ये थी चिंटू और राजु की अनोखी गुफा की कहानी,12,0,12,0.0,3.8884375,185.16,3.09,0,0,0
AD15051.wav,दोस्ती और साथ में रहना ही असली  खुशी है।,9,0,9,0.0,2.6409375,204.47,3.41,0,0,0
AD15052.wav,मिलते हैं अगली कहानी में,5,0,5,0.0,1.7293125,173.48,2.89,0,0,0
AD15053.wav,please read these lines,4,4,0,0.0,1.7293125,138.78,2.31,0,0,0
AD15054.wav,in the heart of bustling city,6,6,0,0.0,2.2090625,162.97,2.72,0,0,0
AD15055.wav,दो sibling रहते थे,4,1,3,25.0,1.6813125,142.75,2.38,2,1,1
AD15056.wav,veer and diya veer बड़े भाई known for for his curosity and diya छोटी बहन admired for her creativity,19,15,4,21.05,8.6864375,131.24,2.19,4,2,2
AD15057.wav,एक गर्मी के दिन के दोपहर में while exploring the  attic of their old houses,15,8,7,46.67,5.7116875,157.57,2.63,1,1,0
AD15058.wav,तब उन्हें एक dusky old book  मिली,7,3,4,42.86,2.3050625,182.21,3.04,2,1,1
AD15059.wav,filled with mysterious symbols and ancient drawings,7,7,0,0.0,3.2646875,128.65,2.14,0,0,0
AD15060.wav,Excited by their discovery they spent hours deciphering the symbols,10,10,0,0.0,4.8000625,125.0,2.08,0,0,0
AD15061.wav,finally translating a passage that spoke of a hidden portal to a magical world,14,14,0,0.0,4.992,168.27,2.8,0,0,0
AD15062.wav,सूरज अस्त होने पर वीर और दीया ने इस छुपी गुफा को ढूंढने की एक यात्रा पर निकलने का फैसला किया,21,0,21,0.0,6.479375,194.46,3.24,0,0,0
AD15063.wav,After searching high and low उन्हें city के किनारे एक old abandoned house खोज निकाला।,15,9,6,40.0,5.66375,158.91,2.65,5,2,3
AD15064.wav,with bated breath,3,3,0,0.0,1.87325,96.09,1.6,0,0,0
AD15065.wav,They explored the old house discovering a hidden passage behind a bookshelf,12,12,0,0.0,4.4641875,161.28,2.69,0,0,0
AD15066.wav,Stepping through the passage they found themselves in a lush magical forest anxiously,13,13,0,0.0,6.71925,116.08,1.93,0,0,0
AD15067.wav,कई घंटों के अन्वेषण के बाद उन्होंने जंगल के मध्य में स्थित एक महल को खोज निकाला,17,0,17,0.0,5.951625,171.38,2.86,0,0,0
AD15068.wav,महल की द्वार पर उनका एक पुरानी बुद्धिमान विद्वान ने स्वागत किया,12,0,12,0.0,4.704125,153.06,2.55,0,0,0
AD15069.wav,The wizard welcomed them reminding them that the true magic lies within their hearts,14,14,0,0.0,4.944,169.9,2.83,0,0,0
AD15070.wav,siblings is the strongest magic of all,7,7,0,0.0,2.9288125,143.4,2.39,0,0,0
AD15071.wav,What are your thoughts about it?,6,6,0,0.0,2.209125,162.96,2.72,0,0,0
AD15072.wav,So In this image एक आदमी हैं and it is,10,7,3,30.0,5.0879375,117.93,1.97,2,1,1
AD15073.wav,It is looking like as if he is standing in a desert,12,12,0,0.0,4.080375,176.45,2.94,0,0,0
AD15074.wav,और उसके पास में एक,5,0,5,0.0,2.161125,138.82,2.31,0,0,0
AD15075.wav,oven है जिस पे home लिखा है,7,2,5,28.57,2.449,171.5,2.86,3,1,2
AD15076.wav,Looking at this image I can feel that this person is lost,12,12,0,0.0,3.984375,180.71,3.01,0,0,0
AD15077.wav,Somewhere in the middle of the desert and he is in search of home यह देख रहा है की,19,14,5,26.32,7.3909375,154.24,2.57,1,0,1
AD15078.wav,How i will reach my home,6,6,0,0.0,1.7773125,202.55,3.38,0,0,0
AD15079.wav,And in this oven which is from his home,9,9,0,0.0,3.7445,144.21,2.4,0,0,0
AD15080.wav,तो थोड़ा सा confused है thinking  feeling so lonely and lost,11,7,4,36.36,5.3278125,123.88,2.06,3,2,1
